date,county,cases,deaths,new_cases,new_deaths,state,retail,grocery,parks,transit,workplaces,residential
2020-03-25,Racine,7,0,2.0,0.0,Wisconsin,-45.0,-21.0,62.0,-19.0,-41.0,18.0
2020-03-25,Rock,4,0,1.0,0.0,Wisconsin,-46.0,-20.0,67.0,-6.0,-41.0,17.0
2020-03-25,Sauk,6,0,2.0,0.0,Wisconsin,-51.0,-23.0,,,-43.0,20.0
2020-03-25,Sheboygan,7,0,1.0,0.0,Wisconsin,-47.0,-24.0,,-19.0,-37.0,17.0
2020-03-25,Walworth,5,0,1.0,0.0,Wisconsin,-38.0,-19.0,,,-39.0,18.0
2020-03-25,Washington,21,0,4.0,0.0,Wisconsin,-46.0,-24.0,,,-43.0,22.0
2020-03-25,Waukesha,42,0,11.0,0.0,Wisconsin,-54.0,-28.0,109.0,-23.0,-51.0,24.0
2020-03-25,Winnebago,5,0,0.0,0.0,Wisconsin,-54.0,-28.0,13.0,-39.0,-41.0,20.0
2020-03-25,Wood,1,0,0.0,0.0,Wisconsin,-50.0,-30.0,,,-37.0,17.0
2020-03-26,Bayfield,1,0,0.0,0.0,Wisconsin,,,,,-46.0,
2020-03-26,Brown,4,0,1.0,0.0,Wisconsin,-52.0,-23.0,39.0,-75.0,-45.0,21.0
2020-03-26,Calumet,1,0,0.0,0.0,Wisconsin,-68.0,-17.0,,,-41.0,22.0
2020-03-26,Chippewa,1,0,0.0,0.0,Wisconsin,-45.0,-21.0,,,-35.0,18.0
2020-03-26,Clark,1,0,,,Wisconsin,-55.0,-15.0,,,-30.0,16.0
2020-03-26,Columbia,5,0,0.0,0.0,Wisconsin,-50.0,-21.0,,-23.0,-43.0,21.0
2020-03-26,Dane,114,1,26.0,0.0,Wisconsin,-62.0,-27.0,5.0,-62.0,-61.0,30.0
2020-03-26,Dodge,3,0,0.0,0.0,Wisconsin,-45.0,-25.0,,,-32.0,19.0
2020-03-26,Douglas,4,0,0.0,0.0,Wisconsin,-49.0,-27.0,,,-43.0,19.0
2020-03-26,Dunn,1,0,0.0,0.0,Wisconsin,-48.0,-25.0,,-5.0,-37.0,17.0
2020-03-26,Grant,1,0,0.0,0.0,Wisconsin,-48.0,-18.0,,,-37.0,20.0
2020-03-26,Green,1,0,0.0,0.0,Wisconsin,-51.0,-19.0,,,-43.0,22.0
2020-03-26,Green,1,0,0.0,0.0,Wisconsin,-33.0,-15.0,,,-32.0,
2020-03-26,Iowa,3,0,0.0,0.0,Wisconsin,-50.0,-37.0,,,-41.0,
2020-03-26,Jefferson,5,0,0.0,0.0,Wisconsin,-50.0,-22.0,,-31.0,-42.0,21.0
2020-03-26,Juneau,1,0,0.0,0.0,Wisconsin,-56.0,-15.0,,-12.0,-32.0,
2020-03-26,Kenosha,19,0,5.0,0.0,Wisconsin,-52.0,-26.0,-35.0,-51.0,-43.0,20.0
2020-03-26,Marathon,1,0,0.0,0.0,Wisconsin,-49.0,-21.0,6.0,,-37.0,18.0
2020-03-26,Milwaukee,393,7,68.0,3.0,Wisconsin,-53.0,-25.0,-20.0,-49.0,-49.0,22.0
2020-03-26,Monroe,1,0,0.0,0.0,Wisconsin,-40.0,-25.0,,-6.0,-38.0,18.0
2020-03-26,Outagamie,4,0,0.0,0.0,Wisconsin,-59.0,-26.0,22.0,-50.0,-45.0,22.0
2020-03-26,Ozaukee,22,1,2.0,0.0,Wisconsin,-58.0,-26.0,2.0,,-53.0,26.0
2020-03-26,Pierce,3,0,0.0,0.0,Wisconsin,-62.0,-10.0,,,-42.0,21.0
2020-03-26,Portage,1,0,,,Wisconsin,-51.0,-26.0,,,-44.0,21.0
2020-03-26,Racine,8,0,1.0,0.0,Wisconsin,-46.0,-24.0,-15.0,-21.0,-42.0,20.0
2020-03-26,Rock,8,0,4.0,0.0,Wisconsin,-48.0,-21.0,-10.0,-19.0,-42.0,20.0
2020-03-26,Sauk,7,0,1.0,0.0,Wisconsin,-49.0,-25.0,35.0,,-44.0,20.0
2020-03-26,Sheboygan,7,0,0.0,0.0,Wisconsin,-45.0,-21.0,25.0,-24.0,-38.0,19.0
2020-03-26,Vilas,1,0,,,Wisconsin,-68.0,-37.0,,,-44.0,
2020-03-26,Walworth,5,0,0.0,0.0,Wisconsin,-39.0,-17.0,-6.0,,-40.0,20.0
2020-03-26,Washington,25,0,4.0,0.0,Wisconsin,-46.0,-21.0,10.0,,-43.0,23.0
2020-03-26,Waukesha,56,0,14.0,0.0,Wisconsin,-54.0,-26.0,15.0,-37.0,-51.0,25.0
2020-03-26,Winnebago,6,0,1.0,0.0,Wisconsin,-53.0,-28.0,21.0,-40.0,-41.0,20.0
2020-03-26,Wood,2,0,1.0,0.0,Wisconsin,-44.0,-27.0,,,-38.0,18.0
2020-03-27,Bayfield,2,0,1.0,0.0,Wisconsin,-69.0,,,,-43.0,
2020-03-27,Brown,5,0,1.0,0.0,Wisconsin,-52.0,-26.0,38.0,-66.0,-45.0,24.0
2020-03-27,Calumet,1,0,0.0,0.0,Wisconsin,-69.0,-15.0,,,-42.0,25.0
2020-03-27,Chippewa,3,0,2.0,0.0,Wisconsin,-42.0,-15.0,,,-36.0,19.0
2020-03-27,Clark,3,0,2.0,0.0,Wisconsin,-56.0,-17.0,,,-30.0,
2020-03-27,Columbia,7,0,2.0,0.0,Wisconsin,-52.0,-19.0,,-25.0,-41.0,21.0
2020-03-27,Dane,158,1,44.0,0.0,Wisconsin,-61.0,-27.0,50.0,-61.0,-59.0,29.0
2020-03-27,Dodge,6,0,3.0,0.0,Wisconsin,-41.0,-20.0,,,-34.0,21.0
2020-03-27,Douglas,5,0,1.0,0.0,Wisconsin,-49.0,-26.0,,,-42.0,20.0
2020-03-27,Dunn,2,0,1.0,0.0,Wisconsin,-47.0,-24.0,,-9.0,-36.0,19.0
2020-03-27,Grant,1,0,0.0,0.0,Wisconsin,-42.0,-20.0,,,-39.0,19.0
2020-03-27,Green,3,0,2.0,0.0,Wisconsin,-45.0,-14.0,,,-42.0,22.0
2020-03-27,Green,3,0,2.0,0.0,Wisconsin,-43.0,-18.0,,,-31.0,
2020-03-27,Iowa,3,0,0.0,0.0,Wisconsin,-49.0,-44.0,,,-44.0,
2020-03-27,Iron,1,1,,,Wisconsin,,,,,-42.0,
2020-03-27,Jefferson,6,0,1.0,0.0,Wisconsin,-48.0,-17.0,,-46.0,-40.0,22.0
2020-03-27,Juneau,2,0,1.0,0.0,Wisconsin,-51.0,-22.0,,-14.0,-36.0,
2020-03-27,Kenosha,24,0,5.0,0.0,Wisconsin,-55.0,-26.0,-19.0,-53.0,-42.0,21.0
2020-03-27,Marathon,1,0,0.0,0.0,Wisconsin,-50.0,-23.0,10.0,,-39.0,21.0
2020-03-27,Marinette,1,0,,,Wisconsin,-50.0,-24.0,,,-32.0,
2020-03-27,Milwaukee,468,9,75.0,2.0,Wisconsin,-51.0,-22.0,5.0,-49.0,-49.0,24.0
2020-03-27,Monroe,1,0,0.0,0.0,Wisconsin,-44.0,-23.0,,-19.0,-38.0,19.0
2020-03-27,Outagamie,4,0,0.0,0.0,Wisconsin,-59.0,-25.0,22.0,-45.0,-45.0,24.0
2020-03-27,Ozaukee,30,3,8.0,2.0,Wisconsin,-55.0,-22.0,29.0,,-52.0,27.0
2020-03-27,Pierce,4,0,1.0,0.0,Wisconsin,-60.0,-7.0,,,-44.0,23.0
2020-03-27,Portage,1,0,0.0,0.0,Wisconsin,-50.0,-25.0,39.0,,-42.0,22.0
2020-03-27,Racine,9,0,1.0,0.0,Wisconsin,-46.0,-22.0,-8.0,-24.0,-40.0,21.0
2020-03-27,Richland,2,0,,,Wisconsin,-46.0,,,,-33.0,
2020-03-27,Rock,12,0,4.0,0.0,Wisconsin,-48.0,-21.0,35.0,-22.0,-43.0,21.0
2020-03-27,Sauk,8,1,1.0,1.0,Wisconsin,-51.0,-24.0,93.0,-33.0,-46.0,22.0
2020-03-27,Sheboygan,7,0,0.0,0.0,Wisconsin,-46.0,-24.0,38.0,-24.0,-38.0,20.0
2020-03-27,Vilas,2,0,1.0,0.0,Wisconsin,-72.0,-34.0,-33.0,,-48.0,
2020-03-27,Walworth,5,0,0.0,0.0,Wisconsin,-43.0,-17.0,9.0,,-40.0,21.0
2020-03-27,Washington,27,0,2.0,0.0,Wisconsin,-43.0,-19.0,41.0,-31.0,-42.0,25.0
2020-03-27,Waukesha,61,0,5.0,0.0,Wisconsin,-53.0,-25.0,50.0,-32.0,-50.0,26.0
2020-03-27,Waupaca,1,0,,,Wisconsin,-43.0,-15.0,,,-30.0,19.0
2020-03-27,Winnebago,6,0,0.0,0.0,Wisconsin,-52.0,-28.0,56.0,-39.0,-40.0,21.0
2020-03-27,Wood,2,0,0.0,0.0,Wisconsin,-40.0,-24.0,,,-37.0,19.0
2020-03-28,Bayfield,2,0,0.0,0.0,Wisconsin,,-33.0,,,-37.0,
2020-03-28,Brown,6,0,1.0,0.0,Wisconsin,-60.0,-23.0,-21.0,-71.0,-30.0,16.0
2020-03-28,Calumet,1,0,0.0,0.0,Wisconsin,-72.0,-18.0,193.0,,-28.0,
2020-03-28,Chippewa,4,0,1.0,0.0,Wisconsin,-56.0,-25.0,,,-24.0,
2020-03-28,Clark,3,0,0.0,0.0,Wisconsin,-71.0,-20.0,,,-15.0,
2020-03-28,Columbia,7,0,0.0,0.0,Wisconsin,-61.0,-24.0,,-31.0,-30.0,
2020-03-28,Dane,158,1,0.0,0.0,Wisconsin,-71.0,-33.0,-37.0,-65.0,-41.0,18.0
2020-03-28,Dodge,6,0,0.0,0.0,Wisconsin,-45.0,-25.0,-9.0,,-17.0,13.0
2020-03-28,Douglas,6,0,1.0,0.0,Wisconsin,-57.0,-34.0,,,-35.0,
2020-03-28,Dunn,2,0,0.0,0.0,Wisconsin,-50.0,-31.0,,-17.0,-22.0,
2020-03-28,Grant,1,0,0.0,0.0,Wisconsin,-50.0,-14.0,,,-21.0,
2020-03-28,Green,4,0,1.0,0.0,Wisconsin,-54.0,-9.0,,,-28.0,
2020-03-28,Green,4,0,1.0,0.0,Wisconsin,-44.0,-26.0,,,-31.0,
2020-03-28,Iowa,3,0,0.0,0.0,Wisconsin,-53.0,-45.0,,,-35.0,
2020-03-28,Iron,1,1,0.0,0.0,Wisconsin,-86.0,,,,,
2020-03-28,Jefferson,8,0,2.0,0.0,Wisconsin,-52.0,-16.0,-11.0,-64.0,-25.0,14.0
2020-03-28,Juneau,2,0,0.0,0.0,Wisconsin,-67.0,-29.0,,-21.0,-30.0,
2020-03-28,Kenosha,24,0,0.0,0.0,Wisconsin,-59.0,-27.0,-27.0,-57.0,-30.0,14.0
2020-03-28,Marathon,1,0,0.0,0.0,Wisconsin,-57.0,-31.0,-56.0,,-26.0,15.0
2020-03-28,Marinette,1,0,0.0,0.0,Wisconsin,-54.0,-15.0,-15.0,,-21.0,
2020-03-28,Milwaukee,541,9,73.0,0.0,Wisconsin,-57.0,-24.0,-32.0,-53.0,-35.0,16.0
2020-03-28,Monroe,1,0,0.0,0.0,Wisconsin,-52.0,-30.0,,-18.0,-29.0,
2020-03-28,Oneida,1,0,,,Wisconsin,-60.0,-39.0,-48.0,,-29.0,
2020-03-28,Outagamie,4,0,0.0,0.0,Wisconsin,-65.0,-28.0,-44.0,-55.0,-33.0,16.0
2020-03-28,Ozaukee,33,3,3.0,0.0,Wisconsin,-63.0,-33.0,4.0,,-30.0,
2020-03-28,Pierce,4,0,0.0,0.0,Wisconsin,-75.0,-19.0,,,-38.0,
2020-03-28,Portage,1,0,0.0,0.0,Wisconsin,-56.0,-28.0,-51.0,,-31.0,
2020-03-28,Racine,16,0,7.0,0.0,Wisconsin,-51.0,-23.0,-22.0,-30.0,-29.0,14.0
2020-03-28,Richland,2,0,0.0,0.0,Wisconsin,-49.0,,,,-22.0,
2020-03-28,Rock,12,0,0.0,0.0,Wisconsin,-52.0,-18.0,-11.0,-31.0,-28.0,13.0
2020-03-28,Sauk,11,1,3.0,0.0,Wisconsin,-67.0,-30.0,-43.0,-50.0,-45.0,
2020-03-28,Sheboygan,8,0,1.0,0.0,Wisconsin,-50.0,-16.0,-7.0,-18.0,-23.0,15.0
2020-03-28,Vilas,2,0,0.0,0.0,Wisconsin,-83.0,-35.0,-57.0,,-47.0,
2020-03-28,Walworth,6,0,1.0,0.0,Wisconsin,-48.0,-16.0,-41.0,,-32.0,15.0
2020-03-28,Washington,31,0,4.0,0.0,Wisconsin,-49.0,-24.0,-30.0,,-29.0,16.0
2020-03-28,Waukesha,72,0,11.0,0.0,Wisconsin,-60.0,-29.0,-26.0,-41.0,-34.0,16.0
2020-03-28,Waupaca,1,1,0.0,1.0,Wisconsin,-49.0,-17.0,-25.0,,-20.0,
2020-03-28,Winnebago,7,0,1.0,0.0,Wisconsin,-56.0,-28.0,-21.0,-41.0,-30.0,15.0
2020-03-28,Wood,2,0,0.0,0.0,Wisconsin,-47.0,-26.0,,,-26.0,15.0
2020-03-29,Brown,6,0,0.0,0.0,Wisconsin,-56.0,-31.0,-26.0,-77.0,-31.0,13.0
2020-03-29,Calumet,1,0,0.0,0.0,Wisconsin,-71.0,-29.0,,,-33.0,
2020-03-29,Chippewa,4,0,0.0,0.0,Wisconsin,-52.0,-34.0,,,-28.0,
2020-03-29,Clark,3,0,0.0,0.0,Wisconsin,-79.0,-29.0,,,-25.0,
2020-03-29,Columbia,9,0,2.0,0.0,Wisconsin,-54.0,-29.0,,-37.0,-31.0,
2020-03-29,Dane,179,1,21.0,0.0,Wisconsin,-68.0,-38.0,-25.0,-67.0,-43.0,15.0
2020-03-29,Dodge,8,0,2.0,0.0,Wisconsin,-48.0,-32.0,,,-21.0,
2020-03-29,Douglas,6,0,0.0,0.0,Wisconsin,-54.0,-40.0,,,-33.0,
2020-03-29,Dunn,3,0,1.0,0.0,Wisconsin,-49.0,-35.0,,-14.0,-32.0,
2020-03-29,Grant,1,0,0.0,0.0,Wisconsin,-47.0,-24.0,,,-27.0,
2020-03-29,Green,4,0,0.0,0.0,Wisconsin,-53.0,-22.0,,,-31.0,
2020-03-29,Green,4,0,0.0,0.0,Wisconsin,-36.0,-22.0,,,-25.0,
2020-03-29,Iowa,3,0,0.0,0.0,Wisconsin,-54.0,-44.0,,,-35.0,
2020-03-29,Jefferson,8,0,0.0,0.0,Wisconsin,-52.0,-28.0,,-62.0,-30.0,
2020-03-29,Juneau,3,0,1.0,0.0,Wisconsin,-64.0,-33.0,,-29.0,-32.0,
2020-03-29,Kenosha,30,0,6.0,0.0,Wisconsin,-61.0,-33.0,-23.0,-56.0,-34.0,12.0
2020-03-29,Marathon,1,0,0.0,0.0,Wisconsin,-54.0,-32.0,-50.0,,-32.0,13.0
2020-03-29,Marinette,1,0,0.0,0.0,Wisconsin,-49.0,-25.0,,,-25.0,
2020-03-29,Milwaukee,565,9,24.0,0.0,Wisconsin,-55.0,-28.0,-9.0,-57.0,-38.0,13.0
2020-03-29,Monroe,1,0,0.0,0.0,Wisconsin,-46.0,-33.0,,-17.0,-26.0,
2020-03-29,Oneida,1,0,0.0,0.0,Wisconsin,-54.0,-47.0,-50.0,,-32.0,
2020-03-29,Outagamie,6,0,2.0,0.0,Wisconsin,-61.0,-35.0,-41.0,-62.0,-33.0,13.0
2020-03-29,Ozaukee,34,3,1.0,0.0,Wisconsin,-59.0,-35.0,11.0,,-37.0,
2020-03-29,Pierce,4,0,0.0,0.0,Wisconsin,-73.0,-21.0,,,-35.0,
2020-03-29,Portage,1,0,0.0,0.0,Wisconsin,-52.0,-34.0,-18.0,,-38.0,
2020-03-29,Racine,17,0,1.0,0.0,Wisconsin,-52.0,-28.0,-11.0,-37.0,-32.0,12.0
2020-03-29,Richland,2,0,0.0,0.0,Wisconsin,-44.0,,,,-25.0,
2020-03-29,Rock,14,0,2.0,0.0,Wisconsin,-52.0,-30.0,-15.0,-36.0,-34.0,11.0
2020-03-29,Sauk,12,1,1.0,0.0,Wisconsin,-66.0,-29.0,-30.0,,-48.0,
2020-03-29,Sheboygan,8,0,0.0,0.0,Wisconsin,-47.0,-28.0,4.0,-23.0,-26.0,11.0
2020-03-29,Vilas,2,0,0.0,0.0,Wisconsin,-83.0,-28.0,-46.0,,-51.0,
2020-03-29,Walworth,6,0,0.0,0.0,Wisconsin,-49.0,-28.0,-33.0,,-39.0,12.0
2020-03-29,Washington,31,0,0.0,0.0,Wisconsin,-49.0,-29.0,-22.0,,-36.0,13.0
2020-03-29,Waukesha,83,0,11.0,0.0,Wisconsin,-58.0,-35.0,-23.0,-44.0,-40.0,14.0
2020-03-29,Waupaca,1,1,0.0,0.0,Wisconsin,-50.0,-26.0,,,-24.0,
2020-03-29,Winnebago,8,0,1.0,0.0,Wisconsin,-54.0,-32.0,-11.0,,-32.0,13.0
2020-03-29,Wood,2,0,0.0,0.0,Wisconsin,-43.0,-31.0,,,-31.0,
2020-03-30,Bayfield,2,0,0.0,0.0,Wisconsin,-64.0,,,,-46.0,
2020-03-30,Brown,7,0,1.0,0.0,Wisconsin,-48.0,-20.0,25.0,-77.0,-44.0,19.0
2020-03-30,Calumet,1,0,0.0,0.0,Wisconsin,-66.0,-17.0,,,-41.0,19.0
2020-03-30,Chippewa,7,0,3.0,0.0,Wisconsin,-38.0,-10.0,,,-34.0,14.0
2020-03-30,Clark,3,0,0.0,0.0,Wisconsin,-45.0,-7.0,,,-30.0,11.0
2020-03-30,Columbia,9,0,0.0,0.0,Wisconsin,-46.0,-18.0,,-22.0,-38.0,16.0
2020-03-30,Dane,183,2,4.0,1.0,Wisconsin,-57.0,-26.0,85.0,-59.0,-61.0,25.0
2020-03-30,Dodge,8,0,0.0,0.0,Wisconsin,-36.0,-19.0,,,-31.0,15.0
2020-03-30,Door,1,0,,,Wisconsin,-42.0,-7.0,,,-33.0,
2020-03-30,Douglas,6,0,0.0,0.0,Wisconsin,-44.0,-27.0,,,-43.0,17.0
2020-03-30,Dunn,3,0,0.0,0.0,Wisconsin,-41.0,-23.0,,-15.0,-36.0,15.0
2020-03-30,Grant,1,0,0.0,0.0,Wisconsin,-39.0,-14.0,,,-37.0,16.0
2020-03-30,Green,5,0,1.0,0.0,Wisconsin,-41.0,-12.0,,,-42.0,16.0
2020-03-30,Green,5,0,1.0,0.0,Wisconsin,-29.0,-21.0,,,-27.0,
2020-03-30,Iowa,3,0,0.0,0.0,Wisconsin,-44.0,-23.0,,,-44.0,
2020-03-30,Iron,1,1,0.0,0.0,Wisconsin,,,,,-47.0,
2020-03-30,Jackson,2,0,,,Wisconsin,-57.0,,,-15.0,-32.0,
2020-03-30,Jefferson,10,0,2.0,0.0,Wisconsin,-40.0,-22.0,,-26.0,-40.0,18.0
2020-03-30,Juneau,3,0,0.0,0.0,Wisconsin,-46.0,-16.0,,-12.0,-31.0,
2020-03-30,Kenosha,30,0,0.0,0.0,Wisconsin,-45.0,-26.0,-38.0,-34.0,-42.0,18.0
2020-03-30,Marathon,2,0,1.0,0.0,Wisconsin,-45.0,-23.0,13.0,,-36.0,16.0
2020-03-30,Marinette,1,0,0.0,0.0,Wisconsin,-44.0,-16.0,,,-31.0,14.0
2020-03-30,Marquette,2,0,,,Wisconsin,-33.0,2.0,,,-28.0,
2020-03-30,Milwaukee,663,10,98.0,1.0,Wisconsin,-47.0,-23.0,5.0,-48.0,-48.0,20.0
2020-03-30,Monroe,1,0,0.0,0.0,Wisconsin,-34.0,-17.0,,-20.0,-37.0,14.0
2020-03-30,Oneida,3,0,2.0,0.0,Wisconsin,-47.0,-25.0,,,-38.0,15.0
2020-03-30,Outagamie,9,0,3.0,0.0,Wisconsin,-52.0,-25.0,31.0,-47.0,-45.0,20.0
2020-03-30,Ozaukee,36,3,2.0,0.0,Wisconsin,-51.0,-25.0,21.0,,-52.0,22.0
2020-03-30,Pierce,6,0,2.0,0.0,Wisconsin,-48.0,-5.0,,,-41.0,17.0
2020-03-30,Portage,1,0,0.0,0.0,Wisconsin,-46.0,-24.0,,,-42.0,18.0
2020-03-30,Racine,21,0,4.0,0.0,Wisconsin,-40.0,-24.0,19.0,-17.0,-41.0,18.0
2020-03-30,Richland,2,0,0.0,0.0,Wisconsin,-37.0,,,,-35.0,
2020-03-30,Rock,15,0,1.0,0.0,Wisconsin,-39.0,-21.0,74.0,-21.0,-41.0,16.0
2020-03-30,Sauk,13,1,1.0,0.0,Wisconsin,-41.0,-17.0,,,-43.0,17.0
2020-03-30,Sheboygan,8,0,0.0,0.0,Wisconsin,-38.0,-24.0,27.0,-4.0,-37.0,17.0
2020-03-30,Vilas,3,0,1.0,0.0,Wisconsin,-66.0,-27.0,,,-45.0,
2020-03-30,Walworth,6,0,0.0,0.0,Wisconsin,-33.0,-15.0,,,-38.0,17.0
2020-03-30,Washington,34,0,3.0,0.0,Wisconsin,-40.0,-22.0,42.0,,-43.0,20.0
2020-03-30,Waukesha,93,0,10.0,0.0,Wisconsin,-48.0,-25.0,32.0,-24.0,-50.0,22.0
2020-03-30,Waupaca,1,1,0.0,0.0,Wisconsin,-39.0,-16.0,,,-33.0,14.0
2020-03-30,Winnebago,10,0,2.0,0.0,Wisconsin,-47.0,-25.0,44.0,-28.0,-40.0,17.0
2020-03-30,Wood,2,0,0.0,0.0,Wisconsin,-36.0,-22.0,,,-36.0,14.0
2020-03-31,Ashland,1,0,,,Wisconsin,-45.0,-40.0,,,-44.0,
2020-03-31,Bayfield,2,0,0.0,0.0,Wisconsin,,,,,-45.0,
2020-03-31,Brown,9,0,2.0,0.0,Wisconsin,-49.0,-19.0,10.0,-74.0,-47.0,20.0
2020-03-31,Buffalo,1,0,,,Wisconsin,,,,,-34.0,
2020-03-31,Calumet,1,0,0.0,0.0,Wisconsin,-66.0,-17.0,,,-41.0,21.0
2020-03-31,Chippewa,8,0,1.0,0.0,Wisconsin,-36.0,-13.0,,,-36.0,16.0
2020-03-31,Clark,3,0,0.0,0.0,Wisconsin,-52.0,-14.0,,,-31.0,14.0
2020-03-31,Columbia,9,0,0.0,0.0,Wisconsin,-47.0,-19.0,,-18.0,-41.0,20.0
2020-03-31,Dane,194,2,11.0,0.0,Wisconsin,-61.0,-25.0,10.0,-61.0,-63.0,29.0
2020-03-31,Dodge,10,0,2.0,0.0,Wisconsin,-39.0,-12.0,,,-33.0,17.0
2020-03-31,Door,1,0,0.0,0.0,Wisconsin,-47.0,-24.0,,,-34.0,
2020-03-31,Douglas,6,0,0.0,0.0,Wisconsin,-42.0,-22.0,,,-46.0,19.0
2020-03-31,Dunn,3,0,0.0,0.0,Wisconsin,-41.0,-18.0,,-12.0,-38.0,16.0
2020-03-31,Grant,2,0,1.0,0.0,Wisconsin,-42.0,-11.0,,,-40.0,18.0
2020-03-31,Green,6,0,1.0,0.0,Wisconsin,-41.0,-12.0,,,-43.0,20.0
2020-03-31,Green,6,0,1.0,0.0,Wisconsin,-31.0,-22.0,,,-32.0,
2020-03-31,Iowa,3,0,0.0,0.0,Wisconsin,-38.0,-31.0,,,-46.0,
2020-03-31,Iron,1,1,0.0,0.0,Wisconsin,,,,,-51.0,
2020-03-31,Jackson,2,0,0.0,0.0,Wisconsin,-58.0,,,6.0,-31.0,
2020-03-31,Jefferson,11,0,1.0,0.0,Wisconsin,-41.0,-21.0,,-32.0,-41.0,19.0
2020-03-31,Juneau,3,0,0.0,0.0,Wisconsin,-53.0,-13.0,,0.0,-32.0,
2020-03-31,Kenosha,37,0,7.0,0.0,Wisconsin,-46.0,-24.0,-50.0,-24.0,-44.0,20.0
2020-03-31,Marathon,3,0,1.0,0.0,Wisconsin,-45.0,-20.0,-2.0,,-37.0,18.0
2020-03-31,Marinette,1,0,0.0,0.0,Wisconsin,-38.0,-12.0,,,-35.0,15.0
2020-03-31,Marquette,2,0,0.0,0.0,Wisconsin,-40.0,3.0,,,-32.0,
2020-03-31,Milwaukee,674,11,11.0,1.0,Wisconsin,-48.0,-20.0,-15.0,-44.0,-50.0,21.0
2020-03-31,Monroe,2,0,1.0,0.0,Wisconsin,-37.0,-21.0,,-18.0,-40.0,16.0
2020-03-31,Oconto,1,0,,,Wisconsin,-47.0,-7.0,,,-38.0,
2020-03-31,Oneida,3,0,0.0,0.0,Wisconsin,-46.0,-31.0,,,-39.0,16.0
2020-03-31,Outagamie,12,0,3.0,0.0,Wisconsin,-54.0,-24.0,3.0,-40.0,-45.0,21.0
2020-03-31,Ozaukee,43,5,7.0,2.0,Wisconsin,-53.0,-22.0,-1.0,,-52.0,25.0
2020-03-31,Pierce,7,0,1.0,0.0,Wisconsin,-55.0,-2.0,,,-45.0,20.0
2020-03-31,Portage,1,0,0.0,0.0,Wisconsin,-48.0,-23.0,,,-45.0,21.0
2020-03-31,Racine,26,0,5.0,0.0,Wisconsin,-42.0,-21.0,2.0,-17.0,-42.0,19.0
2020-03-31,Richland,2,0,0.0,0.0,Wisconsin,-43.0,,,,-34.0,
2020-03-31,Rock,16,0,1.0,0.0,Wisconsin,-44.0,-23.0,4.0,-17.0,-44.0,18.0
2020-03-31,Sauk,13,1,0.0,0.0,Wisconsin,-46.0,-23.0,26.0,,-46.0,20.0
2020-03-31,Sheboygan,11,0,3.0,0.0,Wisconsin,-42.0,-20.0,31.0,-13.0,-39.0,18.0
2020-03-31,Vilas,3,0,0.0,0.0,Wisconsin,-67.0,-27.0,,,-44.0,
2020-03-31,Walworth,6,0,0.0,0.0,Wisconsin,-36.0,-11.0,,,-41.0,18.0
2020-03-31,Washington,40,1,6.0,1.0,Wisconsin,-40.0,-18.0,12.0,,-45.0,22.0
2020-03-31,Waukesha,101,1,8.0,1.0,Wisconsin,-50.0,-20.0,10.0,-22.0,-52.0,25.0
2020-03-31,Waupaca,1,1,0.0,0.0,Wisconsin,-40.0,-10.0,,,-34.0,17.0
2020-03-31,Winnebago,11,0,1.0,0.0,Wisconsin,-49.0,-24.0,21.0,-28.0,-41.0,19.0
2020-03-31,Wood,2,0,0.0,0.0,Wisconsin,-38.0,-27.0,,,-38.0,16.0
2020-04-01,Ashland,1,0,0.0,0.0,Wisconsin,-33.0,-33.0,,,-41.0,
2020-04-01,Bayfield,3,0,1.0,0.0,Wisconsin,-49.0,,,,-46.0,
2020-04-01,Brown,11,0,2.0,0.0,Wisconsin,-46.0,-16.0,62.0,-73.0,-46.0,19.0
2020-04-01,Buffalo,1,0,0.0,0.0,Wisconsin,-24.0,,,,-36.0,
2020-04-01,Calumet,2,0,1.0,0.0,Wisconsin,-63.0,-11.0,,,-43.0,20.0
2020-04-01,Chippewa,10,0,2.0,0.0,Wisconsin,-34.0,-6.0,,,-37.0,16.0
2020-04-01,Clark,5,0,2.0,0.0,Wisconsin,-39.0,-5.0,,,-29.0,13.0
2020-04-01,Columbia,13,0,4.0,0.0,Wisconsin,-44.0,-14.0,,-19.0,-41.0,18.0
2020-04-01,Crawford,1,0,,,Wisconsin,-25.0,3.0,,,-30.0,
2020-04-01,Dane,215,2,21.0,0.0,Wisconsin,-57.0,-20.0,102.0,-57.0,-63.0,27.0
2020-04-01,Dodge,13,0,3.0,0.0,Wisconsin,-39.0,-12.0,,,-33.0,16.0
2020-04-01,Door,1,0,0.0,0.0,Wisconsin,-43.0,-12.0,,,-36.0,
2020-04-01,Douglas,7,0,1.0,0.0,Wisconsin,-38.0,-22.0,,,-46.0,17.0
2020-04-01,Dunn,3,0,0.0,0.0,Wisconsin,-38.0,-14.0,,-7.0,-37.0,15.0
2020-04-01,Grant,2,0,0.0,0.0,Wisconsin,-34.0,-9.0,,,-40.0,17.0
2020-04-01,Green,7,0,1.0,0.0,Wisconsin,-39.0,-13.0,,,-43.0,18.0
2020-04-01,Green,7,0,1.0,0.0,Wisconsin,-24.0,-12.0,,,-30.0,
2020-04-01,Iowa,3,0,0.0,0.0,Wisconsin,-47.0,-28.0,,,-50.0,
